Timestamp,difficulty
2011-01-13 23:00:00,16307.420938524
2011-01-16 23:00:00,18437.6443921663
2011-01-19 23:00:00,18437.6443921663
2011-01-22 23:00:00,18437.6443921663
2011-01-25 23:00:00,18437.6443921663
2011-01-28 23:00:00,22012.3813379939
2011-01-31 23:00:00,22012.3813379939
2011-02-03 23:00:00,22012.3813379939
2011-02-06 23:00:00,22012.3813379939
2011-02-09 23:00:00,25997.8799288144
2011-02-12 23:00:00,25997.8799288144
2011-02-15 23:00:00,25997.8799288144
2011-02-18 23:00:00,36459.8869250751
2011-02-21 23:00:00,36459.8869250751
2011-02-24 23:00:00,36459.8869250751
2011-02-27 23:00:00,55589.5181268687
2011-03-02 23:00:00,55589.5181268687
2011-03-05 23:00:00,55589.5181268687
2011-03-08 23:00:00,76192.6193475137
2011-03-11 23:00:00,76192.6193475137
2011-03-14 23:00:00,76192.6193475137
2011-03-17 23:00:00,76192.6193475137
2011-03-20 23:00:00,76192.6193475137
2011-03-23 23:00:00,76192.6193475137
2011-03-26 23:00:00,68977.7846302096
2011-03-30 00:00:00,68977.7846302096
2011-04-02 00:00:00,68977.7846302096
2011-04-05 00:00:00,68977.7846302096
2011-04-08 00:00:00,82345.6441129666
2011-04-11 00:00:00,82345.6441129666
2011-04-14 00:00:00,82345.6441129666
2011-04-17 00:00:00,82345.6441129666
2011-04-20 00:00:00,92347.5909520943
2011-04-23 00:00:00,92347.5909520943
2011-04-26 00:00:00,92347.5909520943
2011-04-29 00:00:00,92347.5909520943
2011-05-02 00:00:00,109670.133292477
2011-05-05 00:00:00,109670.133292477
2011-05-08 00:00:00,109670.133292477
2011-05-11 00:00:00,157416.401843649
2011-05-14 00:00:00,157416.401843649
2011-05-17 00:00:00,157416.401843649
2011-05-20 00:00:00,244112.487774336
2011-05-23 00:00:00,244112.487774336
2011-05-26 00:00:00,244112.487774336
2011-05-29 00:00:00,434877.045527628
2011-06-01 00:00:00,434877.045527628
2011-06-04 00:00:00,434877.045527628
2011-06-07 00:00:00,567269.530162422
2011-06-10 00:00:00,567269.530162422
2011-06-13 00:00:00,567269.530162422
2011-06-16 00:00:00,876954.493513537
2011-06-19 00:00:00,876954.493513537
2011-06-22 00:00:00,876954.493513537
2011-06-25 00:00:00,1379192.28822808
2011-06-28 00:00:00,1379192.28822808
2011-07-01 00:00:00,1379192.28822808
2011-07-04 00:00:00,1379192.28822808
2011-07-07 00:00:00,1563027.99611622
2011-07-10 00:00:00,1563027.99611622
2011-07-13 00:00:00,1563027.99611622
2011-07-16 00:00:00,1563027.99611622
2011-07-19 00:00:00,1563027.99611622
2011-07-22 00:00:00,1690895.80305239
2011-07-25 00:00:00,1690895.80305239
2011-07-28 00:00:00,1690895.80305239
2011-07-31 00:00:00,1690895.80305239
2011-08-03 00:00:00,1888786.70535305
2011-08-06 00:00:00,1888786.70535305
2011-08-09 00:00:00,1888786.70535305
2011-08-12 00:00:00,1888786.70535305
2011-08-15 00:00:00,1888786.70535305
2011-08-18 00:00:00,1805700.83619367
2011-08-21 00:00:00,1805700.83619367
2011-08-24 00:00:00,1805700.83619367
2011-08-27 00:00:00,1805700.83619367
2011-08-30 00:00:00,1805700.83619367
2011-09-02 00:00:00,1777774.48200146
2011-09-05 00:00:00,1777774.48200146
2011-09-08 00:00:00,1777774.48200146
2011-09-11 00:00:00,1777774.48200146
2011-09-14 00:00:00,1755425.3203287
2011-09-17 00:00:00,1755425.3203287
2011-09-20 00:00:00,1755425.3203287
2011-09-23 00:00:00,1755425.3203287
2011-09-26 00:00:00,1755425.3203287
2011-09-29 00:00:00,1689334.4045971
2011-10-02 00:00:00,1689334.4045971
2011-10-05 00:00:00,1689334.4045971
2011-10-08 00:00:00,1689334.4045971
2011-10-11 00:00:00,1689334.4045971
2011-10-14 00:00:00,1689334.4045971
2011-10-17 00:00:00,1468195.42722083
2011-10-20 00:00:00,1468195.42722083
2011-10-23 00:00:00,1468195.42722083
2011-10-26 00:00:00,1468195.42722083
2011-10-29 00:00:00,1468195.42722083
2011-10-31 23:00:00,1203461.92637997
2011-11-03 23:00:00,1203461.92637997
2011-11-06 23:00:00,1203461.92637997
2011-11-09 23:00:00,1203461.92637997
2011-11-12 23:00:00,1203461.92637997
2011-11-15 23:00:00,1192497.75008948
2011-11-18 23:00:00,1192497.75008948
2011-11-21 23:00:00,1192497.75008948
2011-11-24 23:00:00,1192497.75008948
2011-11-27 23:00:00,1192497.75008948
2011-11-30 23:00:00,1090715.68005127
2011-12-03 23:00:00,1090715.68005127
2011-12-06 23:00:00,1090715.68005127
2011-12-09 23:00:00,1090715.68005127
2011-12-12 23:00:00,1155038.33396364
2011-12-15 23:00:00,1155038.33396364
2011-12-18 23:00:00,1155038.33396364
2011-12-21 23:00:00,1155038.33396364
2011-12-24 23:00:00,1155038.33396364
2011-12-27 23:00:00,1159929.49722438
2011-12-30 23:00:00,1159929.49722438
2012-01-02 23:00:00,1159929.49722438
2012-01-05 23:00:00,1159929.49722438
2012-01-08 23:00:00,1250757.73927466
2012-01-11 23:00:00,1250757.73927466
2012-01-14 23:00:00,1250757.73927466
2012-01-17 23:00:00,1250757.73927466
2012-01-20 23:00:00,1250757.73927466
2012-01-23 23:00:00,1307728.36060407
2012-01-26 23:00:00,1307728.36060407
2012-01-29 23:00:00,1307728.36060407
2012-02-01 23:00:00,1307728.36060407
2012-02-04 23:00:00,1379647.43921429
2012-02-07 23:00:00,1379647.43921429
2012-02-10 23:00:00,1379647.43921429
2012-02-13 23:00:00,1379647.43921429
2012-02-16 23:00:00,1379647.43921429
2012-02-19 23:00:00,1376302.26788638
2012-02-22 23:00:00,1376302.26788638
2012-02-25 23:00:00,1376302.26788638
2012-02-28 23:00:00,1376302.26788638
2012-03-02 23:00:00,1496978.59502557
2012-03-05 23:00:00,1496978.59502557
2012-03-08 23:00:00,1496978.59502557
2012-03-11 23:00:00,1496978.59502557
2012-03-14 23:00:00,1496978.59502557
2012-03-17 23:00:00,1498294.36281651
2012-03-20 23:00:00,1498294.36281651
2012-03-23 23:00:00,1498294.36281651
2012-03-27 00:00:00,1498294.36281651
2012-03-30 00:00:00,1626553.48132894
2012-04-02 00:00:00,1626553.48132894
2012-04-05 00:00:00,1626553.48132894
2012-04-08 00:00:00,1626553.48132894
2012-04-11 00:00:00,1626553.48132894
2012-04-14 00:00:00,1577913.48567673
2012-04-17 00:00:00,1577913.48567673
2012-04-20 00:00:00,1577913.48567673
2012-04-23 00:00:00,1577913.48567673
